0	1940
1	2728
2	3516
3	4304
4	5092
5	5880
6	6668
7	7456
8	8244
9	9032
10	9820
11	10608
12	11396
13	12184
14	12972
15	13760
16	14548
17	15336
18	16124
19	16912
20	17700
21	18488
22	19276
23	20064
24	22636
25	23424
26	24212
27	25000
28	25788
29	26576
30	27364
31	28152
32	28940
33	29728
34	30516
35	31304
36	32092
37	32880
38	33668
39	34456
40	35244
41	36032
42	36820
43	37608
44	38396
45	39184
46	39972
47	40760
48	41548
49	42336
50	43124
51	43912
52	44700
53	45488
54	46276
55	47064
56	47852
57	48640
58	49428
59	50216
60	51004
61	51792
62	52580
63	53368
64	54156
65	54944
66	55732
67	56520
68	57308
69	58096
70	58884
71	59672
72	60460
73	61248
74	62036
75	62824
76	63612
77	64400
78	65188
79	65976
80	66764
81	67552
82	68340
83	69128
84	69916
85	70968
86	71756
87	72544
88	73332
89	74120
90	74908
91	75696
92	76484
93	77272
94	78060
95	78848
96	79636
97	80424
98	81212
99	82000
100	82788
101	83576
102	84364
103	85152
104	85940
105	86728
106	87516
107	88304
108	89092
109	89880
110	90668
111	91456
112	92244
113	93032
114	93820
115	94608
116	95396
117	96184
118	96972
119	97760
120	98548
121	99336
122	100124
123	100912
124	101700
125	102488
126	103276
127	104064
128	104852
129	105640
130	106428
131	107216
132	108004
133	108792
134	109580
135	110368
136	111156
137	111944
138	112732
139	113520
140	114308
141	115096
142	115884
143	116672
144	117460
145	118248
146	119300
147	120088
148	120876
149	121664
150	122452
151	123240
152	124028
153	124816
154	125604
155	126392
156	127180
157	127968
158	128756
159	129544
160	130332
161	131120
162	131908
163	132696
164	133484
165	134272
166	135060
167	135848
168	136636
169	137424
170	138212
171	139000
172	139788
173	140576
174	141364
175	142152
176	142940
177	143728
178	144516
179	145304
180	146092
181	146880
182	147668
183	148456
184	149244
185	150032
186	150820
187	151608
188	152396
189	153184
190	153972
191	154760
192	155548
193	156336
194	157124
195	157912
196	158700
197	159488
198	160276
199	161064
200	161852
201	162640
202	163428
203	164216
204	165004
205	165792
206	166580
207	167632
208	168420
209	169208
210	169996
211	170784
212	171572
213	172360
214	173148
215	173936
216	174724
217	175512
218	176300
219	177088
220	177876
221	178664
222	179452
223	180240
224	181028
225	181816
226	182604
227	183392
228	184180
229	184968
230	185756
231	186544
232	187332
233	188120
234	188908
235	189696
236	190484
237	191272
238	192060
239	192848
240	193636
241	194424
242	195212
243	196000
244	196788
245	197576
246	198364
247	199152
248	199940
249	200728
250	201516
251	202304
252	203092
253	203880
254	204668
255	205456
256	206244
257	207032
258	207820
259	208608
260	209396
261	210184
262	210972
263	211760
264	212548
265	213336
266	214124
267	214912
268	215964
269	216752
270	217540
271	218328
272	219116
273	219904
274	220692
275	221480
276	222268
277	223056
278	223844
279	224632
280	225420
281	226208
282	226996
283	227784
284	228572
285	229360
286	230148
287	230936
288	231724
289	232512
290	233300
291	234088
292	234876
293	235664
294	236452
295	237240
296	238028
297	238816
298	239604
299	240392
300	241180
301	241968
302	242756
303	243544
304	244332
305	245120
306	245908
307	246696
308	247484
309	248272
310	249060
311	249848
312	250636
313	251424
314	252212
315	253000
316	253788
317	254576
318	255364
319	256152
320	256940
321	257728
322	258516
323	259304
324	260092
325	260880
326	261668
327	262456
328	263244
329	264032
330	265084
331	265872
332	266660
333	267448
334	268236
335	269024
336	269812
337	270600
338	271388
339	272176
340	272964
341	273752
342	274540
343	275328
344	276116
345	276904
346	277692
347	278480
348	279268
349	280056
350	280844
351	281632
352	282420
353	283208
354	283996
355	284784
356	285572
357	286360
358	287148
359	287936
360	288724
361	289512
362	290300
363	291088
364	291876
365	292664
366	293452
367	294240
368	295028
369	295816
370	296604
371	297392
372	298180
373	298968
374	299756
375	300544
376	301332
377	302120
378	302908
379	303696
380	304484
381	305272
382	306060
383	306848
384	307636
385	308424
386	309212
387	310000
388	310788
389	311576
390	312364
391	313416
392	314204
393	314992
394	315780
395	316568
396	317356
397	318144
398	318932
399	319720
400	320508
401	321296
402	322084
403	322872
404	323660
405	324448
406	325236
407	326024
408	326812
409	327600
410	328388
411	329176
412	329964
413	330752
414	331540
415	332328
416	333116
417	333904
418	334692
419	335480
420	336268
421	337056
422	337844
423	338632
424	339420
425	340208
426	340996
427	341784
428	342572
429	343360
430	344148
431	344936
432	345724
433	346512
434	347300
435	348088
436	348876
437	349664
438	350452
439	351240
440	352028
441	352816
442	353604
443	354392
444	355180
445	355968
446	356756
447	357544
448	358332
449	359120
450	359908
451	360696
452	361484
453	362536
454	363324
455	364112
456	364900
457	365688
458	366476
459	367264
460	368052
461	368840
462	369628
463	370416
464	371204
465	371992
466	372780
467	373568
468	374356
469	375144
470	375932
471	376720
472	377508
473	378296
474	379084
475	379872
476	380660
477	381448
478	382236
479	383024
480	383812
481	384600
482	385388
483	386176
484	386964
485	387752
486	388540
487	389328
488	390116
489	390904
490	391692
491	392480
492	393268
493	394056
494	394844
495	395632
496	396420
497	397208
498	397996
499	398784
500	399572
501	400360
502	401148
503	401936
504	402724
505	403512
506	404300
507	405088
508	405876
509	406664
510	407452
511	408240
512	409292
513	410080
514	411656
515	411656
516	412444
517	413232
518	414020
519	414808
520	415596
521	416384
522	417172
523	417960
524	418748
525	419536
526	420324
527	421112
528	421900
529	422688
530	423476
531	424264
532	425052
533	425840
534	426628
535	427416
536	428204
537	428992
538	429780
539	430568
540	431356
541	432144
542	432932
543	433720
544	434508
545	435296
546	436084
547	436872
548	437660
549	438448
550	439236
551	440024
552	440812
553	441600
554	442388
555	443176
556	443964
557	444752
558	445540
559	446328
560	447116
561	447904
562	448692
563	449480
564	450268
565	451056
566	451844
567	452632
568	453420
569	454208
570	454996
571	455784
572	456572
573	457360
574	458148
575	459200
576	459988
577	460776
578	461564
579	462352
580	463140
581	463928
582	464716
583	465504
584	466292
585	467080
586	467868
587	468656
588	469444
589	470232
590	471020
591	471808
592	472596
593	473384
594	474172
595	474960
596	475748
597	476536
598	477324
599	478112
600	478900
601	479688
602	480476
603	481264
604	482052
605	482840
606	483628
607	484416
608	485204
609	485992
610	486780
611	487568
612	488356
613	489144
614	489932
615	490720
616	491508
617	492296
618	493084
619	493872
620	494660
621	495448
622	496236
623	497024
624	497812
625	498600
626	499388
627	500176
628	500964
629	501752
630	502540
631	503328
632	504116
633	504904
634	505692
635	506480
636	507532
637	508320
638	509108
639	509896
640	510684
641	511472
642	512260
643	513048
644	513836
645	514624
646	515412
647	516200
648	516988
649	517776
650	518564
651	519352
652	520140
653	520928
654	521716
655	522504
656	523292
657	524080
658	524868
659	525656
660	526444
661	527232
662	528020
663	528808
664	529596
665	530384
666	531172
667	531960
668	532748
669	533536
670	534324
671	535112
672	535900
673	536688
674	537476
675	538264
676	539052
677	539840
678	540628
679	541416
680	542204
681	542992
682	543780
683	544568
684	545356
685	546144
686	546932
687	547720
688	548508
689	549296
690	550084
691	550872
692	551660
693	552448
694	553236
695	554024
696	554812
697	555864
698	556652
699	557440
700	558228
701	559016
702	559804
703	560592
704	561380
705	562168
706	562956
707	563744
708	564532
709	565320
710	566108
711	566896
712	567684
713	568472
714	569260
715	570048
716	570836
717	571624
718	572412
719	573200
720	573988
721	574776
722	575564
723	576352
724	577140
725	577928
726	578716
727	579504
728	580292
729	581080
730	581868
731	582656
732	583444
733	584232
734	585020
735	585808
736	586596
737	587384
738	588172
739	588960
740	589748
741	590536
742	591324
743	592112
744	592900
745	593688
746	594476
747	595264
748	596052
749	596840
750	597628
751	598416
752	599204
753	599992
754	600780
755	601568
756	602356
757	603144
758	603932
759	604984
760	605772
761	606560
762	607348
763	608136
764	608924
765	609712
766	610500
767	611288
768	612076
769	612864
770	613652
771	614440
772	615228
773	616016
774	616804
775	617592
776	618380
777	619168
778	619956
779	620744
780	621532
781	622320
782	623108
783	623896
784	624684
785	625472
786	626260
787	627048
788	627836
789	628624
790	629412
791	630200
792	630988
793	631776
794	632564
795	633352
796	634140
797	634928
798	635716
799	636504
800	637292
801	638080
802	638868
803	639656
804	640444
805	641232
806	642020
807	642808
808	643596
809	644384
810	645172
811	645960
812	646748
813	647536
814	648324
815	649112
816	649900
817	650688
818	651476
819	652264
820	653316
821	654104
822	654892
823	655680
824	656468
825	657256
826	658044
827	658832
828	659620
829	660408
830	661196
831	661984
832	662772
833	663560
834	664348
835	665136
836	665924
837	666712
838	667500
839	668288
840	669076
841	669864
842	670652
843	671440
844	672228
845	673016
846	673804
847	674592
848	675380
849	676168
850	676956
851	677744
852	678532
853	679320
854	680108
855	680896
856	681684
857	682472
858	683260
859	684048
860	684836
861	685624
862	686412
863	687200
864	687988
865	688776
866	689564
867	690352
868	691140
869	691928
870	692716
871	693504
872	694292
873	695080
874	695868
875	696656
876	697444
877	698232
878	699020
879	699808
880	700596
881	701384
882	702436
883	703224
884	704012
885	704800
886	705588
887	706376
888	707164
889	707952
890	708740
891	709528
892	710316
893	711104
894	711892
895	712680
896	713468
897	714256
898	715304
899	715832
900	716620
901	717408
902	718196
903	718984
904	719772
905	720560
906	721348
907	722136
908	722924
909	723712
910	724500
911	725288
912	726076
913	726864
914	727652
915	728440
916	729228
917	730016
918	730804
919	731592
920	732380
921	733168
922	733956
923	734744
924	735532
925	736320
926	737108
927	737896
928	738684
929	739472
930	740260
931	741048
932	741836
933	742624
934	743412
935	744200
936	744988
937	745776
938	746564
939	747352
940	748140
941	748928
942	749716
943	750768
944	751556
945	752344
946	753132
947	753920
948	754708
949	755496
950	756284
951	757072
952	757860
953	758648
954	759436
955	760224
956	761012
957	761800
958	762588
959	763376
960	764164
961	764952
962	765740
963	766528
964	767316
965	768104
966	768892
967	769680
968	770468
969	771256
970	772044
971	772832
972	773620
973	774408
974	775196
975	775984
976	776772
977	777560
978	778348
979	779136
980	779924
981	780712
982	781500
983	782288
984	783076
985	783864
986	784652
987	785440
988	786228
989	787016
990	787804
991	788592
992	789380
993	790168
994	790956
995	791744
996	792532
997	793320
998	794108
999	794896
