0	1936
1	1936
2	1936
3	1936
4	1936
5	1936
6	1936
7	1936
8	1936
9	1936
10	1936
11	1936
12	1936
13	1936
14	1936
15	1936
16	1936
17	1936
18	1936
19	1936
20	1936
21	1936
22	1936
23	1936
24	1936
25	1936
26	1936
27	3540
28	3540
29	3540
30	3540
31	3540
32	3540
33	3540
34	3540
35	3540
36	3540
37	3540
38	3540
39	3540
40	3540
41	3540
42	3540
43	3540
44	3540
45	3540
46	3540
47	3540
48	3540
49	3540
50	3540
51	3540
52	3540
53	3540
54	3540
55	3540
56	3540
57	3540
58	3540
59	3540
60	3540
61	3540
62	3540
63	3540
64	3540
65	3540
66	3540
67	3540
68	3540
69	3540
70	3540
71	3540
72	3540
73	3540
74	3540
75	3540
76	3540
77	3540
78	3540
79	3540
80	3540
81	3540
82	3540
83	3540
84	3540
85	3540
86	3540
87	3540
88	3804
89	3804
90	3804
91	3804
92	3804
93	3804
94	3804
95	3804
96	3804
97	3804
98	3804
99	3804
100	3804
101	3804
102	3804
103	3804
104	3804
105	3804
106	3804
107	3804
108	3804
109	3804
110	3804
111	3804
112	3804
113	3804
114	3804
115	3804
116	3804
117	3804
118	3804
119	3804
120	3804
121	3804
122	3804
123	3804
124	3804
125	3804
126	3804
127	3804
128	3804
129	3804
130	3804
131	3804
132	3804
133	3804
134	3804
135	3804
136	3804
137	3804
138	3804
139	3804
140	3804
141	3804
142	3804
143	3804
144	3804
145	3804
146	3804
147	3804
148	3804
149	4068
150	4068
151	4068
152	4068
153	4068
154	4068
155	4068
156	4068
157	4068
158	4068
159	4068
160	4068
161	4068
162	4068
163	4068
164	4068
165	4068
166	4068
167	4068
168	4068
169	4068
170	4068
171	4068
172	4068
173	4068
174	4068
175	4068
176	4068
177	4068
178	4068
179	4068
180	4068
181	4068
182	4068
183	4068
184	4068
185	4068
186	4068
187	4068
188	4068
189	4068
190	4068
191	4068
192	4068
193	4068
194	4068
195	4068
196	4068
197	4068
198	4068
199	4068
200	4068
201	4068
202	4068
203	4068
204	4068
205	4068
206	4068
207	4068
208	4068
209	4068
210	4332
211	4332
212	4332
213	4332
214	4332
215	4332
216	4332
217	4332
218	4332
219	4332
220	4332
221	4332
222	4332
223	4332
224	4332
225	4332
226	4332
227	4332
228	4332
229	4332
230	4332
231	4332
232	4332
233	4332
234	4332
235	4332
236	4332
237	4332
238	4332
239	4332
240	4332
241	4332
242	4332
243	4332
244	4332
245	4332
246	4332
247	4332
248	4332
249	4332
250	4332
251	4332
252	4332
253	4332
254	4332
255	4332
256	4332
257	4332
258	4332
259	4332
260	4332
261	4332
262	4332
263	4332
264	4332
265	4332
266	4332
267	4332
268	4332
269	4332
270	4332
271	4596
272	4596
273	4596
274	4596
275	4596
276	4596
277	4596
278	4596
279	4596
280	4596
281	4596
282	4596
283	4596
284	4596
285	4596
286	4596
287	4596
288	4596
289	4596
290	4596
291	4596
292	4596
293	4596
294	4596
295	4596
296	4596
297	4596
298	4596
299	4596
300	4596
301	4596
302	4596
303	4596
304	4596
305	4596
306	4596
307	4596
308	4596
309	4596
310	4596
311	4596
312	4596
313	4596
314	4596
315	4596
316	4596
317	4596
318	4596
319	4596
320	4596
321	4596
322	4596
323	4596
324	4596
325	4596
326	4596
327	4596
328	4596
329	4596
330	4596
331	4596
332	4596
333	4860
334	4860
335	4860
336	4860
337	4860
338	4860
339	4860
340	4860
341	4860
342	4860
343	4860
344	4860
345	4860
346	4860
347	4860
348	4860
349	4860
350	4860
351	4860
352	4860
353	4860
354	4860
355	4860
356	4860
357	4860
358	4860
359	4860
360	4860
361	4860
362	4860
363	4860
364	4860
365	4860
366	4860
367	4860
368	4860
369	4860
370	4860
371	4860
372	4860
373	4860
374	4860
375	4860
376	4860
377	4860
378	4860
379	4860
380	4860
381	4860
382	4860
383	4860
384	4860
385	4860
386	4860
387	4860
388	4860
389	4860
390	4860
391	4860
392	4860
393	4860
394	5124
395	5124
396	5124
397	5124
398	5124
399	5124
400	5124
401	5124
402	5124
403	5124
404	5124
405	5124
406	5124
407	5124
408	5124
409	5124
410	5124
411	5124
412	5124
413	5124
414	5124
415	5124
416	5124
417	5124
418	5124
419	5124
420	5124
421	5124
422	5124
423	5124
424	5124
425	5124
426	5124
427	5124
428	5124
429	5124
430	5124
431	5124
432	5124
433	5124
434	5124
435	5124
436	5124
437	5124
438	5124
439	5124
440	5124
441	5124
442	5124
443	5124
444	5124
445	5124
446	5124
447	5124
448	5124
449	5124
450	5124
451	5124
452	5124
453	5124
454	5124
455	5388
456	5388
457	5388
458	5388
459	5388
460	5388
461	5388
462	5388
463	5388
464	5388
465	5388
466	5388
467	5388
468	5388
469	5388
470	5388
471	5388
472	5388
473	5388
474	5388
475	5388
476	5388
477	5388
478	5388
479	5388
480	5388
481	5388
482	5388
483	5388
484	5388
485	5388
486	5388
487	5388
488	5388
489	5388
490	5388
491	5388
492	5388
493	5388
494	5388
495	5388
496	5388
497	5388
498	5388
499	5388
500	5388
501	5388
502	5388
503	5388
504	5388
505	5388
506	5388
507	5388
508	5388
509	5388
510	5388
511	5388
512	5388
513	5388
514	5388
515	5652
516	5652
517	5652
518	5652
519	5652
520	5652
521	5652
522	5652
523	5652
524	5652
525	5652
526	5652
527	5652
528	5652
529	5652
530	5652
531	5652
532	5652
533	5652
534	5652
535	5652
536	5652
537	5652
538	5652
539	5652
540	5652
541	5652
542	5652
543	5652
544	5652
545	5652
546	5652
547	5652
548	5652
549	5652
550	5652
551	5652
552	5652
553	5652
554	5652
555	5652
556	5652
557	5652
558	5652
559	5652
560	5652
561	5652
562	5652
563	5652
564	5652
565	5652
566	5652
567	5652
568	5652
569	5652
570	5652
571	5652
572	5652
573	5652
574	5652
575	5652
576	5652
577	5916
578	5916
579	5916
580	5916
581	5916
582	5916
583	5916
584	5916
585	5916
586	5916
587	5916
588	5916
589	5916
590	5916
591	5916
592	5916
593	5916
594	5916
595	5916
596	5916
597	5916
598	5916
599	5916
600	5916
601	5916
602	5916
603	5916
604	5916
605	5916
606	5916
607	5916
608	5916
609	5916
610	5916
611	5916
612	5916
613	5916
614	5916
615	5916
616	5916
617	5916
618	5916
619	5916
620	5916
621	5916
622	5916
623	5916
624	5916
625	5916
626	5916
627	5916
628	5916
629	5916
630	5916
631	5916
632	5916
633	5916
634	5916
635	5916
636	5916
637	5916
638	5916
639	6180
640	6180
641	6180
642	6180
643	6180
644	6180
645	6180
646	6180
647	6180
648	6180
649	6180
650	6180
651	6180
652	6180
653	6180
654	6180
655	6180
656	6180
657	6180
658	6180
659	6180
660	6180
661	6180
662	6180
663	6180
664	6180
665	6180
666	6180
667	6180
668	6180
669	6180
670	6180
671	6180
672	6180
673	6180
674	6180
675	6180
676	6180
677	6180
678	6180
679	6180
680	6180
681	6180
682	6180
683	6180
684	6180
685	6180
686	6180
687	6180
688	6180
689	6180
690	6180
691	6180
692	6180
693	6180
694	6180
695	6180
696	6180
697	6180
698	6180
699	6180
700	6444
701	6444
702	6444
703	6444
704	6444
705	6444
706	6444
707	6444
708	6444
709	6444
710	6444
711	6444
712	6444
713	6444
714	6444
715	6444
716	6444
717	6444
718	6444
719	6444
720	6444
721	6444
722	6444
723	6444
724	6444
725	6444
726	6444
727	6444
728	6444
729	6444
730	6444
731	6444
732	6444
733	6444
734	6444
735	6444
736	6444
737	6444
738	6444
739	6444
740	6444
741	6444
742	6444
743	6444
744	6444
745	6444
746	6444
747	6444
748	6444
749	6444
750	6444
751	6444
752	6444
753	6444
754	6444
755	6444
756	6444
757	6444
758	6444
759	6444
760	6444
761	6444
762	6708
763	6708
764	6708
765	6708
766	6708
767	6708
768	6708
769	6708
770	6708
771	6708
772	6708
773	6708
774	6708
775	6708
776	6708
777	6708
778	6708
779	6708
780	6708
781	6708
782	6708
783	6708
784	6708
785	6708
786	6708
787	6708
788	6708
789	6708
790	6708
791	6708
792	6708
793	6708
794	6708
795	6708
796	6708
797	6708
798	6708
799	6708
800	6708
801	6708
802	6708
803	6708
804	6708
805	6708
806	6708
807	6708
808	6708
809	6708
810	6708
811	6708
812	6708
813	6708
814	6708
815	6708
816	6708
817	6708
818	6708
819	6708
820	6708
821	6708
822	6708
823	6972
824	6972
825	6972
826	6972
827	6972
828	6972
829	6972
830	6972
831	6972
832	6972
833	6972
834	6972
835	6972
836	6972
837	6972
838	6972
839	6972
840	6972
841	6972
842	6972
843	6972
844	6972
845	6972
846	6972
847	6972
848	6972
849	6972
850	6972
851	6972
852	6972
853	6972
854	6972
855	6972
856	6972
857	6972
858	6972
859	6972
860	6972
861	6972
862	6972
863	6972
864	6972
865	6972
866	6972
867	6972
868	6972
869	6972
870	6972
871	6972
872	6972
873	6972
874	6972
875	6972
876	6972
877	6972
878	6972
879	6972
880	6972
881	6972
882	6972
883	6972
884	6972
885	7236
886	7236
887	7236
888	7236
889	7236
890	7236
891	7236
892	7236
893	7236
894	7236
895	7236
896	7236
897	7236
898	7236
899	7236
900	7236
901	7236
902	7236
903	7236
904	7236
905	7236
906	7236
907	7236
908	7236
909	7236
910	7236
911	7236
912	7236
913	7236
914	7236
915	7236
916	7236
917	7236
918	7236
919	7236
920	7236
921	7236
922	7236
923	7236
924	7236
925	7236
926	7236
927	7236
928	7236
929	7236
930	7236
931	7236
932	7236
933	7236
934	7236
935	7236
936	7236
937	7236
938	7236
939	7236
940	7236
941	7236
942	7236
943	7236
944	7236
945	7236
946	7500
947	7500
948	7500
949	7500
950	7500
951	7500
952	7500
953	7500
954	7500
955	7500
956	7500
957	7500
958	7500
959	7500
960	7500
961	7500
962	7500
963	7500
964	7500
965	7500
966	7500
967	7500
968	7500
969	7500
970	7500
971	7500
972	7500
973	7500
974	7500
975	7500
976	7500
977	7500
978	7500
979	7500
980	7500
981	7500
982	7500
983	7500
984	7500
985	7500
986	7500
987	7500
988	7500
989	7500
990	7500
991	7500
992	7500
993	7500
994	7500
995	7500
996	7500
997	7500
998	7500
999	7500
