0	1992
1	1992
2	1992
3	1992
4	1992
5	1992
6	1992
7	1992
8	1992
9	1992
10	1992
11	1992
12	1992
13	1992
14	1992
15	1992
16	1992
17	1992
18	1992
19	1992
20	1992
21	1992
22	1992
23	1992
24	1992
25	1992
26	1992
27	3660
28	3660
29	3660
30	3660
31	3660
32	3660
33	3660
34	3660
35	3660
36	3660
37	3660
38	3660
39	3660
40	3660
41	3660
42	3660
43	3660
44	3660
45	3660
46	3660
47	3660
48	3660
49	3660
50	3660
51	3660
52	3660
53	3660
54	3660
55	3660
56	3660
57	3660
58	3660
59	3660
60	3660
61	3660
62	3660
63	3660
64	3660
65	3660
66	3660
67	3660
68	3660
69	3660
70	3660
71	3660
72	3660
73	3660
74	3660
75	3660
76	3660
77	3660
78	3660
79	3660
80	3660
81	3660
82	3660
83	3660
84	3660
85	3660
86	3660
87	3924
88	3924
89	3924
90	3924
91	3924
92	3924
93	3924
94	3924
95	3924
96	3924
97	3924
98	3924
99	3924
100	3924
101	3924
102	3924
103	3924
104	3924
105	3924
106	3924
107	3924
108	3924
109	3924
110	3924
111	3924
112	3924
113	3924
114	3924
115	3924
116	3924
117	3924
118	3924
119	3924
120	3924
121	3924
122	3924
123	3924
124	3924
125	3924
126	3924
127	3924
128	3924
129	3924
130	3924
131	3924
132	3924
133	3924
134	3924
135	3924
136	3924
137	3924
138	3924
139	3924
140	3924
141	3924
142	3924
143	3924
144	3924
145	3924
146	3924
147	3924
148	4188
149	4188
150	4188
151	4188
152	4188
153	4188
154	4188
155	4188
156	4188
157	4188
158	4188
159	4188
160	4188
161	4188
162	4188
163	4188
164	4188
165	4188
166	4188
167	4188
168	4188
169	4188
170	4188
171	4188
172	4188
173	4188
174	4188
175	4188
176	4188
177	4188
178	4188
179	4188
180	4188
181	4188
182	4188
183	4188
184	4188
185	4188
186	4188
187	4188
188	4188
189	4188
190	4188
191	4188
192	4188
193	4188
194	4188
195	4188
196	4188
197	4188
198	4188
199	4188
200	4188
201	4188
202	4188
203	4188
204	4188
205	4188
206	4188
207	4188
208	4188
209	4452
210	4452
211	4452
212	4452
213	4452
214	4452
215	4452
216	4452
217	4452
218	4452
219	4452
220	4452
221	4452
222	4452
223	4452
224	4452
225	4452
226	4452
227	4452
228	4452
229	4452
230	4452
231	4452
232	4452
233	4452
234	4452
235	4452
236	4452
237	4452
238	4452
239	4452
240	4452
241	4452
242	4452
243	4452
244	4452
245	4452
246	4452
247	4452
248	4452
249	4452
250	4452
251	4452
252	4452
253	4452
254	4452
255	4452
256	4452
257	4452
258	4452
259	4452
260	4452
261	4452
262	4452
263	4452
264	4452
265	4452
266	4452
267	4452
268	4452
269	4716
270	4716
271	4716
272	4716
273	4716
274	4716
275	4716
276	4716
277	4716
278	4716
279	4716
280	4716
281	4716
282	4716
283	4716
284	4716
285	4716
286	4716
287	4716
288	4716
289	4716
290	4716
291	4716
292	4716
293	4716
294	4716
295	4716
296	4716
297	4716
298	4716
299	4716
300	4716
301	4716
302	4716
303	4716
304	4716
305	4716
306	4716
307	4716
308	4716
309	4716
310	4716
311	4716
312	4716
313	4716
314	4716
315	4716
316	4716
317	4716
318	4716
